created_at,word,language,user_id,translation,status
2024-06-26 21:34:18.211335+00,encabezado,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,header,learning
2024-09-02 23:30:23.441297+00,encantador,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,lovely,learning
2025-01-21 07:12:44.561404+00,encapsulated,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,stored,learning
2024-06-26 21:10:04.059302+00,encontrarlos,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,to find them,learning
2024-09-18 09:07:41.024311+00,encontró,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,found,learning
2024-06-26 21:09:53.117982+00,encuentras,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,find,learning
2024-07-19 01:17:45.825074+00,encuesta,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,poll,learning
2025-01-21 07:08:01.940379+00,endow,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,provide,learning
2025-01-23 07:24:15.217899+00,engagement,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,commitment,learning
2025-01-29 06:02:44.414503+00,engañoso,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,misleading,learning
2025-01-23 03:55:37.851294+00,engender,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,generate,learning
2024-11-24 05:47:54.483532+00,enigmatic,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,mysterious,learning
2025-01-20 19:00:02.493443+00,enigmatic,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,mysterious,learning
2024-11-14 02:13:22.808233+00,enojada,Spanish,958f292b-431d-429c-8127-4e790da96f5e,mad,learning
2025-01-17 03:07:56.648977+00,enseñable,Spanish,733578cf-dce4-4101-b3c7-82d697019353,teachable,learning
2024-08-22 03:31:41.974311+00,enseñarte,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,to teach you,learning
2025-01-21 07:10:16.927317+00,ensuing,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,following,learning
2025-01-28 00:53:25.195718+00,entendemos,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,we understand,learning
2025-01-16 22:36:23.945293+00,entiendo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,I understand,learning
2024-06-29 16:07:25.506772+00,entrar,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,enter,learning
2024-11-22 06:18:48.664922+00,entrenado,Spanish,733578cf-dce4-4101-b3c7-82d697019353,trained,learning
2024-09-11 18:56:32.913113+00,entrenador,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,coach,learning
2025-01-24 07:04:05.824464+00,entrenar,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,to train,learning
2024-09-25 22:05:43.594432+00,entrevistando,Portuguese,c1846c5c-aef1-44dc-919f-3cb36e24e88a,interviewing,learning
2024-09-01 22:55:36.905351+00,envejecido,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,aged,learning
2024-09-01 22:56:19.417598+00,envejeció,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,aged,learning
2025-01-20 18:39:37.625595+00,ephemeral,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,lasting a very short time,learning
2025-01-21 03:35:32.516411+00,equipe,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,team,learning
2024-11-21 23:39:34.398072+00,equipo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,team,learning
2024-10-31 19:04:28.147304+00,erklären,German,e42db482-b3fb-4d49-82ac-448f63744dd5,to explain,learning
2024-10-31 15:52:22.127531+00,erkunden,German,e42db482-b3fb-4d49-82ac-448f63744dd5,to explore,learning
2024-12-30 21:42:22.181186+00,erlauben,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to allow,learning
2024-06-13 07:08:52.020389+00,erminalitytay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,terminology,learning
2025-01-20 18:28:44.901314+00,erro,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,blunder,learning
2025-01-30 19:58:53.705355+00,erroneous,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,wrong,learning
2024-09-04 19:40:02.143512+00,escalones,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,steps,learning
2024-09-10 18:09:23.334398+00,escepticismo,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,skepticism,learning
2025-01-30 19:21:04.805464+00,eschew,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,avoid,learning
2024-11-30 01:12:43.004671+00,escribes,Spanish,733578cf-dce4-4101-b3c7-82d697019353,you write,learning
2025-01-22 06:14:58.282029+00,escribiría,Spanish,733578cf-dce4-4101-b3c7-82d697019353,would write,learning
2024-06-25 02:19:17.125688+00,escuela,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,school,learning
2024-11-28 05:00:56.388366+00,eslogan,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,slogan,learning
2024-07-09 06:34:25.809807+00,esperan,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,hope,learning
2024-09-18 18:30:03.616821+00,esperanza,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,hope,learning
2024-11-19 23:53:51.788804+00,esperienza,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,experience,learning
2024-07-11 15:11:07.166667+00,esto,Spanish,4c17cf78-13c4-413e-89af-a2185c750396,this,learning
2024-12-02 19:17:09.433686+00,estrella,Spanish,733578cf-dce4-4101-b3c7-82d697019353,star,learning
2024-09-02 23:31:53.148673+00,estudiaría,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,I would study,learning
2025-01-28 00:52:25.764173+00,etapa,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,stage,learning
2025-01-13 19:43:07.815466+00,etiquetar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to tag,learning
2024-11-05 07:43:51.901281+00,europeo,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,European,learning
2025-01-29 06:03:33.283596+00,evaluación,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,assessment,learning
2024-06-28 09:43:18.323986+00,evaluation,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,assessment,learning
2024-11-28 04:49:04.121529+00,evidencia,Spanish,733578cf-dce4-4101-b3c7-82d697019353,evidence,learning
2024-06-13 07:24:04.09986+00,exampleway,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,example,learning
2024-09-25 18:14:50.952274+00,excelente,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,excellent,learning
2025-01-20 18:49:37.765191+00,execute,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,carry out,learning
2025-01-30 19:16:56.796907+00,executed,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,done,learning
2025-01-21 07:13:23.565477+00,exemplars,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,examples,learning
2024-11-27 00:39:50.458618+00,exemple,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,example,learning
2024-08-23 19:23:53.208725+00,exhala,Spanish,dd8e019c-4f68-4f58-a2b8-d3eca2cde2b7,breathe out,learning
2024-11-28 05:17:02.30786+00,expeditious,GRE Vocabulary,85db5d88-12d5-49f7-8793-a0d2f62ac738,characterized by promptness and efficiency,learning
2024-11-27 22:07:10.790874+00,experiencia,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,experience,learning
2024-09-08 20:22:18.694168+00,extraordinary,GRE Vocabulary,ff8b22f3-fa07-41cf-9d68-79caf67442d9,remarkable,learning
2025-01-23 03:55:48.867766+00,facilitates,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,supports,learning
2024-11-28 04:50:51.890497+00,fallo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,this is a long long long translation,learning
2024-10-31 13:10:21.259822+00,faltan,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,are missing,learning
2024-08-24 17:27:21.93398+00,fam,Tiktok Slang,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,family,learning
2025-01-19 01:21:37.605604+00,fantastical,GRE Vocabulary,85db5d88-12d5-49f7-8793-a0d2f62ac738,fantastic,learning
2025-01-22 06:14:00.101373+00,fascinante,Spanish,733578cf-dce4-4101-b3c7-82d697019353,fascinating,learning
2024-10-29 23:24:47.089297+00,fase,Spanish,27729e07-dba6-445b-a4d6-790c5fca0546,phase,learning
2025-01-20 11:15:30.889565+00,fastidio,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,hassle,learning
2025-01-21 07:01:26.085454+00,fathom,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,understand,learning
2025-02-05 05:11:47.513168+00,fausses,French,97ee4d37-9d30-480e-963b-3c6f948018ad,fake,learning
2024-08-25 20:03:47.794084+00,favorable,GRE Vocabulary,4d45dd5a-c3db-4485-80d2-27738653aa95,good,learning
2024-12-12 09:21:20.546895+00,fervor,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,intense and passionate feeling,learning
2024-09-24 18:34:26.382779+00,festa,Portuguese,c1846c5c-aef1-44dc-919f-3cb36e24e88a,party,learning
2024-10-09 07:35:09.016531+00,fiammeggiante,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,fire,learning
2024-11-13 01:53:38.933296+00,fila,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,row,learning
2024-10-20 01:49:43.889645+00,file,Italian,a5e848d3-8ada-4b2f-b0dc-ebb10b8823a3,file,learning
2025-01-21 05:59:07.406493+00,filet,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,net,learning
2024-12-08 16:05:47.018602+00,filtro,Spanish,235da559-229a-4c19-978d-2fc670ca3ffa,filter,learning
2024-10-31 19:02:54.56753+00,finden,German,e42db482-b3fb-4d49-82ac-448f63744dd5,to find,learning
2024-12-04 19:00:29.845916+00,flex,Tiktok Slang,733578cf-dce4-4101-b3c7-82d697019353,to show off,learning
2024-09-05 23:36:27.356619+00,flex,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to show off,learning
2025-01-28 00:52:13.566342+00,flexibilidad,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,flexibility,learning
2025-01-30 19:18:56.544748+00,floundered,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,failed,learning
2024-12-02 17:45:11.758474+00,flujo,Spanish,733578cf-dce4-4101-b3c7-82d697019353,flow,learning
2025-01-20 19:00:14.286124+00,folio,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,page,learning
2024-11-20 16:39:11.106909+00,folla,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,crowd,learning
2024-11-19 23:36:36.947704+00,fondatrice,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,founder,learning
2024-11-13 23:48:56.234709+00,fondo,Spanish,958f292b-431d-429c-8127-4e790da96f5e,fund,learning
2025-02-21 10:01:54.470395+00,formato,Spanish,332370f9-32c4-4440-9cc0-1b45ffac71a8,format,learning
2024-10-09 07:34:54.826223+00,forte,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,strong,learning
2025-01-13 19:42:09.427862+00,forzar,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to force,learning
2024-11-01 21:06:13.561062+00,frais,French,630ecd5b-ef55-443c-ae04-6b34b0212e88,fees,learning
2024-09-08 23:12:56.174234+00,frases,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,phrases,learning
2024-09-05 05:54:43.79734+00,froid,French,ff8b22f3-fa07-41cf-9d68-79caf67442d9,cold,learning
2025-01-20 13:51:38.184572+00,frío,Spanish,cb59a4c8-8f81-488e-8cb6-5d0f04d59e7e,cold,learning
2024-07-02 01:12:24.105755+00,fuego,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,fire,learning
2024-09-08 23:10:39.081461+00,fuentes,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,sources,learning
2024-06-11 05:23:23.330038+00,fuerza de voluntad,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,willpower,learning
2024-09-23 22:03:06.05145+00,funciona,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,works,learning
2024-08-21 12:09:19.190934+00,fundamental,GRE Vocabulary,c2dfa0a8-6b1e-4c0a-a621-3c43461fca51,fundamental,learning
2024-08-22 03:22:21.062268+00,fácil,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,easy,learning
2025-01-23 07:26:59.590826+00,félicité,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,congratulated,learning
2024-08-21 21:26:48.224525+00,galletas,Spanish,37a42e29-e69b-43e8-b6eb-471124f7afea,cookies,learning
2024-07-08 22:58:18.112722+00,ganador,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,winner,learning
2024-07-10 00:50:11.310249+00,ganar,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,win,learning
2024-10-31 15:50:47.619129+00,gehört,German,e42db482-b3fb-4d49-82ac-448f63744dd5,belongs to,learning
2024-12-23 21:07:12.776293+00,genau,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,exactly,learning
2024-11-27 22:06:56.996697+00,genial,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,cool,learning
2024-12-30 15:33:15.622287+00,genießen,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to enjoy,learning
2024-07-02 00:14:26.224571+00,gente,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,people,learning
2024-08-24 19:31:03.354302+00,gestionar,Spanish,8f4401f3-ff37-4bc2-b300-f6e55d230f69,to manage,learning
2025-01-01 12:29:36.11948+00,get to work,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,glizzy gobbling,learning
2024-06-21 08:34:28.517823+00,gewinnen,German,85bf9e83-7471-4d20-8241-81c9c7287ca2,to win,learning
2024-11-18 05:53:37.455822+00,ghost,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to suddenly cut off communication or disappear,learning
2024-11-18 05:52:23.230327+00,gig,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,job,learning
2024-10-27 04:25:56.01018+00,gioca,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,plays,learning
2024-11-20 00:21:21.851593+00,giorno,Italian,cd9378b2-66c7-4d80-a08e-40ea7ab37a92,day,learning
2025-01-21 07:11:10.766327+00,glizataset,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,dataset,learning
2024-11-26 09:05:19.207493+00,glizz,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,projects,learning
2024-11-19 06:43:13.19529+00,glizzy,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,person,learning
2024-11-18 22:52:59.083099+00,glizzy,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,hotdog,learning
2024-11-20 00:25:58.297349+00,glizzy fingers,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,competent,learning
2024-11-18 05:26:58.714223+00,glizzy fingers,GlizzyTalk,ff8b22f3-fa07-41cf-9d68-79caf67442d9,glizzy fingers,learning
2024-11-26 20:59:18.124434+00,glizzy gobble,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,to experience,learning
2024-11-26 08:46:36.426804+00,glizzy gobble,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,a type of glizzy (hot dog),learning
2024-11-18 05:39:53.58492+00,glizzy gobble,GlizzyTalk,ff8b22f3-fa07-41cf-9d68-79caf67442d9,sue,learning
2024-11-18 05:36:11.159534+00,glizzy gobbler,GlizzyTalk,ff8b22f3-fa07-41cf-9d68-79caf67442d9,employee,learning
2024-11-27 01:45:27.791806+00,glizzy gobblers,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,collaborators,learning
2024-11-27 01:49:25.108635+00,glizzy gobbling,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,working on,learning
2024-11-18 22:57:53.419303+00,glizzy resign,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,to leave with a bit of flair,learning
2024-11-28 05:13:18.46431+00,glizzy trials,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,glizzy trials,learning
2024-11-20 01:18:06.227829+00,glizzy-fogotten,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,forgotten,learning
2024-11-28 05:03:25.641321+00,glizzy-fried,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,remotely fried,learning
2024-11-19 05:48:52.022069+00,glizzymages,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,images,learning
2024-11-28 05:20:47.04515+00,glow up,Tiktok Slang,85db5d88-12d5-49f7-8793-a0d2f62ac738,an improvement or transformation,learning
2024-06-26 09:11:53.715337+00,glow-up,Tiktok Slang,87916478-5b72-451a-8dc1-a26675edc202,valuation,learning
2024-11-20 01:21:19.400203+00,glozzed,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,won,learning
2024-11-26 20:25:15.637241+00,gobble,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,to think bigger,learning
2024-11-28 05:11:35.076135+00,gobbled,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,discovered,learning
2024-11-18 05:39:30.815012+00,gobbler,GlizzyTalk,ff8b22f3-fa07-41cf-9d68-79caf67442d9,writer,learning
2024-11-25 05:38:57.340941+00,gobbling,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,eating fast,learning
2024-07-19 08:24:41.96792+00,gobiernos,Spanish,9daa95e6-bb48-4eff-9f0b-ae0f3623d3e4,governments,learning
2024-11-27 02:37:07.118156+00,google,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,google,learning
2025-01-20 11:03:11.544883+00,gramática,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,grammar,learning
2024-11-27 22:08:37.845802+00,grande,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,big,learning
2024-07-08 23:01:23.472962+00,grandes,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,large,learning
2024-11-28 04:27:09.415234+00,grind,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,work,learning
2024-11-27 01:47:17.154891+00,grindin',GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,working,learning
2024-09-02 23:34:03.525514+00,gritó,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,yelled,learning
2024-11-26 09:16:46.785682+00,ground-glizzy,GlizzyTalk,85db5d88-12d5-49f7-8793-a0d2f62ac738,ground-story,learning
2024-12-25 18:44:29.651494+00,grundlegende,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,basic,learning
2024-09-24 21:45:26.703834+00,gráfico,Portuguese,c1846c5c-aef1-44dc-919f-3cb36e24e88a,chart,learning
2024-09-03 00:04:24.549772+00,gusta,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,like,learning
2024-11-30 01:16:59.428782+00,guía,Spanish,733578cf-dce4-4101-b3c7-82d697019353,guide,learning
2024-11-27 00:37:24.215424+00,géométrie,French,89e38037-1daa-46fe-bdbc-a9b50f68dd5f,geometry,learning
2024-11-27 22:06:03.02418+00,habilidades,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,skills,learning
2024-09-01 20:46:36.50486+00,hablas,Spanish,b1e30457-e3a3-4903-8253-8a01e93d4cce,you talk,learning
2024-11-18 05:52:15.704456+00,half-ass,Tiktok Slang,ff8b22f3-fa07-41cf-9d68-79caf67442d9,do something with little effort,learning
2025-01-21 07:05:41.871763+00,haphazard,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,lacking any obvious principle of organization,learning
2024-12-03 23:21:39.665165+00,hardware,Portuguese,733578cf-dce4-4101-b3c7-82d697019353,hardware,learning
2024-06-26 20:53:12.949444+00,hay,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,there is,learning
2024-11-27 22:05:54.11669+00,hermano,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,bro,learning
2024-08-05 05:54:58.973113+00,higos,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,figs,learning
2025-01-21 07:37:08.252781+00,histoire,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,history,learning
2024-12-02 19:22:59.64223+00,historia,Spanish,733578cf-dce4-4101-b3c7-82d697019353,history,learning
2024-09-18 06:10:32.324802+00,hombre,Spanish,35c50fc4-ac52-422c-9823-282758696d3f,man,learning
2024-11-28 05:01:12.006566+00,horas,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,hours,learning
2024-12-25 19:52:31.284436+00,hosten,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,to host,learning
2025-01-21 07:10:34.247088+00,hues,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,colors,learning
2024-08-21 06:18:00.798364+00,huile,French,28c8d175-7fb0-4514-9365-75256aa62bc4,oil,learning
2024-09-03 22:03:00.40289+00,humano,Spanish,b22d66d2-44b6-405e-ac1f-d33ff2f1ceed,human,learning
2024-08-21 09:42:23.086214+00,hôtel,French,97ee4d37-9d30-480e-963b-3c6f948018ad,hotel,learning
2024-11-05 08:05:15.426377+00,idea,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,idea,learning
2024-09-23 02:48:01.299699+00,idiomas,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,languages,learning
2025-01-23 07:25:32.432415+00,ignorance,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,ignorance,learning
2024-06-12 05:51:29.997223+00,illpowerway,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,willpower,learning
2024-11-24 21:46:34.598922+00,importante,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,important,learning
2025-01-30 20:01:10.108537+00,imposed,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,forced or applied,learning
2025-01-22 00:25:02.686613+00,impressionnants,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,impressive,learning
2025-01-17 02:42:22.346334+00,impuesto,Spanish,733578cf-dce4-4101-b3c7-82d697019353,tax,learning
2025-01-20 14:30:02.300922+00,inauguration,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,inauguration,learning
2024-06-26 21:09:35.665394+00,incluir,Spanish,819cbf66-fd47-4000-9e89-80c1736d1002,include,learning
2024-11-30 02:13:54.87374+00,incredulidad,Spanish,733578cf-dce4-4101-b3c7-82d697019353,disbelief,learning
2024-09-18 05:49:40.378825+00,increíble,Spanish,ff8b22f3-fa07-41cf-9d68-79caf67442d9,awesome,learning
2025-01-26 04:25:41.962434+00,indultarse,Spanish,733578cf-dce4-4101-b3c7-82d697019353,to pardon oneself,learning
2024-10-08 17:54:39.486197+00,industria,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,industry,learning
2024-06-13 07:16:37.679542+00,industryway,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,industry,learning
2024-11-30 02:18:54.16176+00,información,Spanish,733578cf-dce4-4101-b3c7-82d697019353,information,learning
2024-11-28 05:14:57.041282+00,informe,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,report,learning
2024-11-26 20:04:24.406468+00,ingredients,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,ingredients,learning
2024-11-28 04:43:05.341339+00,ingresos,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,revenues,learning
2024-06-13 07:07:57.075247+00,inguistslay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,linguists,learning
2024-12-03 23:22:29.078469+00,iniciativas,Portuguese,733578cf-dce4-4101-b3c7-82d697019353,initiatives,learning
2024-11-26 05:01:12.75406+00,initiating,GlizzyTalk,733578cf-dce4-4101-b3c7-82d697019353,glizzying,learning
2025-01-30 19:19:21.322173+00,inoperative,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,not working,learning
2024-11-21 07:34:18.763233+00,insidiosas,Spanish,733578cf-dce4-4101-b3c7-82d697019353,insidious,learning
2024-12-30 15:14:09.66427+00,installiert,German,48cda1d8-f77a-435a-b110-f39b2c543ca4,installed,learning
2025-01-21 07:07:00.479296+00,instance,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,example,learning
2025-01-23 03:56:00.743447+00,instantiate,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,create,learning
2024-08-17 04:40:29.375088+00,instruct,GRE Vocabulary,630ecd5b-ef55-443c-ae04-6b34b0212e88,to teach,learning
2024-06-13 06:05:59.779386+00,integratesyay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,integrates,learning
2025-01-27 04:39:48.437445+00,inteligente,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,intelligent,learning
2024-12-05 21:45:56.54659+00,inteligentes,Spanish,733578cf-dce4-4101-b3c7-82d697019353,intelligent,learning
2025-01-24 03:14:26.032658+00,intente,Spanish,733578cf-dce4-4101-b3c7-82d697019353,attempt,learning
2024-12-02 22:24:14.805796+00,intercambio,Spanish,733578cf-dce4-4101-b3c7-82d697019353,exchange,learning
2025-01-29 14:20:19.830607+00,interesado,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,stakeholder,learning
2024-12-03 23:27:11.625199+00,interessante,Portuguese,733578cf-dce4-4101-b3c7-82d697019353,interesting,learning
2024-11-28 05:01:43.35752+00,interfaz,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,interface,learning
2024-12-18 09:04:13.526652+00,interrogate,SAT Vocabulary,733578cf-dce4-4101-b3c7-82d697019353,to question formally,learning
2025-02-20 08:07:28.575062+00,interés,Spanish,630ecd5b-ef55-443c-ae04-6b34b0212e88,interest,learning
2025-01-21 07:01:37.377529+00,intricate,SAT Vocabulary,e3256652-546e-44a4-9966-5e9732699183,complex,learning
2025-01-27 19:16:46.473764+00,intrinsic,GRE Vocabulary,e3256652-546e-44a4-9966-5e9732699183,inside,learning
2025-01-23 07:23:02.262733+00,intéressant,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,interesting,learning
2025-01-21 07:38:04.173787+00,intérêt,French,3321eded-48c7-4be3-a4bc-7acd84ceecb1,interest,learning
2024-06-11 06:03:07.342247+00,ixteenthay,Spanish,a88f454d-bb68-4010-9f05-10aed90ed792,sixteenth,learning
2024-10-08 17:54:07.630894+00,jerga,Spanish,39344461-7e13-4d7f-a025-5dbe38eafbb3,jargon,learning
2024-09-08 23:44:57.51026+00,jerga,Spanish,85db5d88-12d5-49f7-8793-a0d2f62ac738,jargon,learning
2024-08-22 07:40:30.627117+00,jeux,French,97ee4d37-9d30-480e-963b-3c6f948018ad,games,learning
2025-03-12 02:23:11.420038+00,jogador,Portuguese,f4095df7-febf-489b-be22-3cf02d090547,player,learning
2024-08-24 17:28:12.161927+00,jokin,Tiktok Slang,cfb5b889-a5ca-4613-b8fe-2f1ab519f6f4,joking,learning
2024-09-05 03:07:59.793988+00,jouer,French,ff8b22f3-fa07-41cf-9d68-79caf67442d9,to play,learning
2025-02-05 04:46:22.790317+00,joué,French,97ee4d37-9d30-480e-963b-3c6f948018ad,played,learning
2024-12-07 13:37:15.125194+00,juego,Spanish,235da559-229a-4c19-978d-2fc670ca3ffa,game,learning
2024-12-07 17:48:26.950794+00,juegos,Spanish,235da559-229a-4c19-978d-2fc670ca3ffa,games,learning
